Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4645,CA-2016-147501,2016-08-02,2016-08-06,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Seattle,Washington,98105.0,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,558.4,5,0.11510934222787891,59.09053309059974
4646,CA-2017-143910,2017-08-12,2017-08-16,Standard Class,BC-11125,Becky Castell,Home Office,United States,New York City,New York,10011.0,East,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",145.764,4,0.08619447533525591,11.445668617823301
4647,CA-2015-146885,2015-05-30,2015-06-05,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Richmond,Virginia,23223.0,South,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",13.62,3,0.04632919355967069,-4.423515973727036
4648,CA-2017-139556,2017-04-26,2017-05-01,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,New York City,New York,10009.0,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,434.646,3,0.09770098137016316,3.7242530024098377
4649,CA-2018-129357,2018-05-14,2018-05-19,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98103.0,West,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,440.19,4,0.02035537152645383,75.62580590714123
4650,CA-2018-129357,2018-05-14,2018-05-19,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98103.0,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,64.4,5,0.12303331166094952,6.533159497116749
4651,CA-2018-150987,2018-04-08,2018-04-12,Standard Class,AH-10120,Adrian Hane,Home Office,United States,San Francisco,California,94110.0,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,244.55,2,0.047957938822171226,41.701564982873776
4652,CA-2018-150987,2018-04-08,2018-04-12,Standard Class,AH-10120,Adrian Hane,Home Office,United States,San Francisco,California,94110.0,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,195.76,1,0.05075106153321126,38.53944172525318
4653,CA-2018-132647,2018-02-17,2018-02-23,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Perth Amboy,New Jersey,8861.0,East,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,5,0.05801283276679674,-3.4431726787951575
4654,CA-2018-132647,2018-02-17,2018-02-23,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Perth Amboy,New Jersey,8861.0,East,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,166.45,6,0.10423847492192657,26.196618753784122
4655,CA-2018-159107,2018-06-24,2018-06-26,Second Class,KT-16480,Kean Thornton,Consumer,United States,San Francisco,California,94110.0,West,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",2.88,7,0.05912711946265393,0.5677169545082689
4656,CA-2015-160738,2015-05-05,2015-05-10,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Freeport,Illinois,61032.0,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,45.248,4,0.11265850707963633,7.355023654426267
4657,CA-2016-112130,2016-05-03,2016-05-07,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.904,1,0.04206828918705617,15.26042829614886
4658,CA-2016-112130,2016-05-03,2016-05-07,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.696,3,0.13146894986710797,-3.5427564066570314
4659,CA-2016-112130,2016-05-03,2016-05-07,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,7.968,7,0.07983347717603616,5.264906978059768
4660,CA-2016-112130,2016-05-03,2016-05-07,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",18.2,2,0.13449658746971663,-0.6732270006164289
4661,CA-2016-112130,2016-05-03,2016-05-07,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,27.552,6,0.09845955130280862,8.81107274038714
4662,CA-2016-112130,2016-05-03,2016-05-07,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.116,3,0.08958738786875403,6.946459673756696
4663,CA-2016-112130,2016-05-03,2016-05-07,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,76.752,4,0.08804760541663087,10.24806020585237
4664,CA-2017-111409,2017-09-18,2017-09-22,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-LA-10002787,Office Supplies,Labels,Avery 480,3.0,1,0.06980275044199682,-2.475774796249701
4665,CA-2017-116232,2017-09-22,2017-09-26,Standard Class,AC-10450,Amy Cox,Consumer,United States,Pembroke Pines,Florida,33024.0,South,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,7.506,4,0.1910902977880952,4.757080706658188
4666,CA-2017-116232,2017-09-22,2017-09-26,Standard Class,AC-10450,Amy Cox,Consumer,United States,Pembroke Pines,Florida,33024.0,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",16.56,7,0.07085613547539364,8.912731865321126
4667,CA-2017-116547,2017-01-10,2017-01-17,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98115.0,West,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,79.92,1,0.09328428122040501,-2.3422255573817843
4668,CA-2017-116547,2017-01-10,2017-01-17,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98115.0,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,69.98,5,0.05690731322542311,4.541942903383949
4669,US-2018-133200,2018-05-06,2018-05-11,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106.0,Central,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,11.06,2,0.12868634604360865,4.829092622380741
4670,US-2018-133200,2018-05-06,2018-05-11,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106.0,Central,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",623.4648,5,0.21632534864771902,-50.75751084791675
4671,US-2018-133200,2018-05-06,2018-05-11,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106.0,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,5,0.1178524276317991,93.37110954256204
4672,CA-2017-133550,2017-07-31,2017-08-06,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205.0,Central,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,283.14,4,0.1521135591616491,25.47283873774291
4673,CA-2017-133550,2017-07-31,2017-08-06,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205.0,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,635.96,7,0.04716674736255514,94.39784879319191
4674,CA-2017-133550,2017-07-31,2017-08-06,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205.0,Central,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,118.99,2,0.056046458006965505,10.735159730973477
4675,CA-2017-133550,2017-07-31,2017-08-06,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205.0,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94,1,0.12751193928608417,-14.19946477215418
4676,CA-2018-139416,2018-03-27,2018-03-29,Second Class,AG-10270,Alejandro Grove,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.008,1,0.09191809376335201,-5.604445022405848
4677,CA-2015-114510,2015-03-14,2015-03-19,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321.0,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,33.088,6,0.1907106291343919,6.043832254783839
4678,CA-2015-114510,2015-03-14,2015-03-19,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321.0,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,3,0.15984188814994907,2.0718819779364406
4679,CA-2015-114510,2015-03-14,2015-03-19,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321.0,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,82.8,6,0.07737777322639035,9.358523836342076
4680,CA-2015-114510,2015-03-14,2015-03-19,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321.0,West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,21.36,6,0.10844931471961573,12.615605894381215
4681,CA-2015-114510,2015-03-14,2015-03-19,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321.0,West,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",62.048,1,0.16394476092780624,6.0602626342354355
4682,CA-2017-169215,2017-07-14,2017-07-18,Second Class,RE-19450,Richard Eichhorn,Consumer,United States,Auburn,New York,13021.0,East,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,29.61,4,0.043049501149622846,6.869837511223767
4683,CA-2017-127698,2017-12-01,2017-12-01,Same Day,MV-18190,Mike Vittorini,Consumer,United States,Raleigh,North Carolina,27604.0,South,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,863.928,5,0.026868895658653275,136.84916513558883
4684,CA-2017-159912,2017-08-29,2017-09-03,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",241.92,7,0.3256247730704596,-21.932512792222642
4685,CA-2017-159912,2017-08-29,2017-09-03,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,5,0.2743289477455416,-19.84788921961576
4686,CA-2017-159912,2017-08-29,2017-09-03,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,3.486,5,0.15311023207527122,-0.7635687836662203
4687,CA-2017-159912,2017-08-29,2017-09-03,Standard Class,GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,10.584,2,0.024742704925436444,8.544967316478331
4688,CA-2017-101987,2017-06-24,2017-06-30,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Richmond,Indiana,47374.0,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,440.91,1,0.02540947497565228,71.733153808823
4689,US-2018-154851,2018-03-30,2018-04-03,Standard Class,BP-11155,Becky Pak,Consumer,United States,Lancaster,Pennsylvania,17602.0,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,7,0.15214458576838305,0.8607401287762894
4690,CA-2015-138681,2015-12-20,2015-12-22,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705.0,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,4,0.09000257930989936,-1.096714028891758
4691,CA-2015-138681,2015-12-20,2015-12-22,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705.0,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.976,2,0.07317814135716784,8.421276168319753
4692,CA-2015-138681,2015-12-20,2015-12-22,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705.0,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,242.352,3,0.12043926310120007,-1.1195877205207658
4693,CA-2015-138681,2015-12-20,2015-12-22,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705.0,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,4,0.06466358634845115,38.53863009652156
4694,CA-2015-138681,2015-12-20,2015-12-22,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705.0,West,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,8.448,6,0.07756285360995226,-1.9197927484409616
4695,US-2016-138121,2016-12-17,2016-12-17,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205.0,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,29.52,4,0.13018753553245485,-0.23228391008548854
4696,US-2016-138121,2016-12-17,2016-12-17,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205.0,Central,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,302.94,4,0.09313616862626577,-1.7980829984723883
4697,US-2016-138121,2016-12-17,2016-12-17,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205.0,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,142.36,5,0.11517963390920226,-8.302853680987262
4698,US-2016-138121,2016-12-17,2016-12-17,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205.0,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",546.66,4,0.10896156682025784,-10.89150936337378
4699,US-2016-138121,2016-12-17,2016-12-17,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205.0,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",212.13,6,0.13064760765175243,-2.4149304705752073
4700,CA-2018-140298,2018-05-11,2018-05-17,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745.0,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,5.248,6,0.06841073411808138,5.527167296284546
4701,CA-2018-140298,2018-05-11,2018-05-17,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745.0,Central,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,74.416,1,0.15696218208211105,12.230127820632664
4702,CA-2018-140298,2018-05-11,2018-05-17,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745.0,Central,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,6.848,4,0.06080035603446282,-10.790172868557693
4703,CA-2018-140298,2018-05-11,2018-05-17,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745.0,Central,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,7.996,5,0.12124334895177322,-1.327242526147331
4704,CA-2017-166240,2017-06-24,2017-06-28,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Houston,Texas,77095.0,Central,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,8.712,4,0.11352970106431086,-4.3615022313661616
4705,CA-2017-158435,2017-05-17,2017-05-18,First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708.0,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,65.17,3,0.10028574423767979,9.831314017922532
4706,CA-2017-158435,2017-05-17,2017-05-18,First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708.0,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,3,0.0582188880767895,0.32418631974349665
4707,CA-2017-158435,2017-05-17,2017-05-18,First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708.0,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,173.24,5,0.1322595634118611,-0.39362852805954773
4708,CA-2018-138149,2018-06-29,2018-06-30,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049.0,West,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,1,0.16458473898621506,90.61537893647544
4709,CA-2018-138149,2018-06-29,2018-06-30,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049.0,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",130.71,1,0.1183365645613076,7.381327113125446
4710,CA-2018-138149,2018-06-29,2018-06-30,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049.0,West,OFF-AR-10000255,Office Supplies,Art,Newell 328,11.68,6,0.08754670059056684,-3.1129566417363947
4711,CA-2018-138149,2018-06-29,2018-06-30,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049.0,West,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,6,0.036160426874402386,9.892831855006861
4712,CA-2015-112403,2015-03-31,2015-03-31,Same Day,JO-15280,Jas O'Carroll,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,0.852,2,0.12155530996986252,0.5588130716988379
4713,CA-2015-108273,2015-12-16,2015-12-21,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,77340.0,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,36.288,5,0.06363268447336778,-1.1562457510217516
4714,CA-2015-108273,2015-12-16,2015-12-21,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,77340.0,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",56.568,4,0.10028216712506251,-7.69187549568893
4715,CA-2018-121643,2018-05-18,2018-05-20,First Class,AB-10105,Adrian Barton,Consumer,United States,Portland,Oregon,97206.0,West,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.704,7,0.06211027302248331,49.48215095670064
4716,US-2016-122910,2016-05-12,2016-05-16,Standard Class,LT-16765,Larry Tron,Consumer,United States,Louisville,Colorado,80027.0,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,201.584,5,0.051288150448638846,23.063461157724316
4717,CA-2018-143126,2018-12-03,2018-12-07,Second Class,CM-12655,Corinna Mitchell,Home Office,United States,Seattle,Washington,98115.0,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",521.96,2,0.31141891389207743,-74.55447690956917
4718,CA-2016-129042,2016-12-12,2016-12-17,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Baltimore,Maryland,21215.0,East,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,8.22,6,0.043711943580136185,-0.7972898688939398
4719,CA-2016-109736,2016-10-10,2016-10-11,First Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94109.0,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,45.36,5,0.06140972172159382,4.958442556931848
4720,CA-2016-142601,2016-04-18,2016-04-20,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90004.0,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",947.17,5,0.1398882905641517,105.54320230911496
4721,CA-2016-142601,2016-04-18,2016-04-20,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90004.0,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,61.96,6,0.07441101207862466,6.107011431340237
4722,CA-2015-106229,2015-06-07,2015-06-11,Second Class,NR-18550,Nick Radford,Consumer,United States,Aurora,Illinois,60505.0,Central,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",268.935,2,0.340271085892974,-38.7012040746642
4723,US-2018-135230,2018-09-01,2018-09-07,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Seattle,Washington,98103.0,West,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,7.58,6,0.06488196887004773,-2.379897712820073
4724,CA-2017-159653,2017-05-22,2017-05-22,Same Day,JF-15490,Jeremy Farry,Consumer,United States,Athens,Georgia,30605.0,South,OFF-LA-10004345,Office Supplies,Labels,Avery 493,14.73,1,0.04547822173694358,2.8975485846130895
4725,CA-2017-131968,2017-11-11,2017-11-15,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Apopka,Florida,32712.0,South,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,9.888,4,0.11953655071652304,-0.63392912867766
4726,CA-2017-131968,2017-11-11,2017-11-15,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Apopka,Florida,32712.0,South,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,671.544,6,0.1093717719772315,91.07827643252652
4727,CA-2015-119151,2015-11-25,2015-11-29,Second Class,MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,10009.0,East,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,2,0.11613835851986774,150.0749915732649
4728,CA-2015-119151,2015-11-25,2015-11-29,Second Class,MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,10009.0,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",275.952,3,0.2710063910455271,-24.1174941461242
4729,CA-2015-123323,2015-11-07,2015-11-12,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,San Francisco,California,94110.0,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,123.144,1,0.13777997751820742,20.88978582442914
4730,CA-2017-124681,2017-07-18,2017-07-23,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Dallas,Texas,75217.0,Central,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,15.576,3,0.09592680039497664,6.097920978714508
4731,US-2016-103996,2016-03-29,2016-03-31,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105.0,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,212.64,7,0.0499675656607324,37.34572576045014
4732,US-2016-103996,2016-03-29,2016-03-31,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105.0,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,9.87,6,0.046456637697704764,-0.4682743966465308
4733,US-2016-103996,2016-03-29,2016-03-31,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105.0,West,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,1,0.08497787938266513,4.9311521396427285
4734,US-2016-103996,2016-03-29,2016-03-31,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105.0,West,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,19.92,4,0.09217687255494315,-4.2953845129557315
4735,CA-2017-120530,2017-04-07,2017-04-12,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,New York City,New York,10035.0,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",658.746,6,0.0914192550381467,3.4141653076424
4736,CA-2016-155054,2016-06-13,2016-06-19,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240.0,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,4,0.11590428188419771,4.56451577254159
4737,CA-2016-155054,2016-06-13,2016-06-19,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240.0,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,29.84,5,0.1450409158534422,-0.25715057185513146
4738,CA-2016-155054,2016-06-13,2016-06-19,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240.0,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,67.98,3,0.07040063707702547,9.178809521583414
4739,CA-2016-105725,2016-02-18,2016-02-24,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805.0,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,1,0.029680380213018408,7.737818446907013
4740,CA-2016-105725,2016-02-18,2016-02-24,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805.0,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,35.544,4,0.3083374612518008,-3.39631638270233
4741,CA-2018-164364,2018-11-12,2018-11-16,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115.0,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483,9.96,2,0.0531726390558102,-1.0726766107472727
4742,CA-2018-164364,2018-11-12,2018-11-16,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115.0,West,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,4,0.06464389009284655,-2.2127749931233325
4743,CA-2018-164364,2018-11-12,2018-11-16,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115.0,West,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,2,0.1199083038089895,0.176743170108828
4744,CA-2018-168123,2018-03-05,2018-03-05,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,6,0.06151123851660731,3.8050805986591145
4745,CA-2018-168123,2018-03-05,2018-03-05,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,221.16,1,0.11409887620388716,28.60778849659722
